,State,State Code,Year,Year Code,Deaths,Population,Crude Rate,Text
464,Missouri,MO,2013.0,2013.0,1490.0,5667334.0,26.0,"Missouri<br>Total Deaths: 1490.0<br>Population: 5667334.0<br>Death Rate Per 100,000: 26.0<br>"
465,Missouri,MO,2014.0,2014.0,1579.0,5689271.0,28.0,"Missouri<br>Total Deaths: 1579.0<br>Population: 5689271.0<br>Death Rate Per 100,000: 28.0<br>"
466,Missouri,MO,2015.0,2015.0,1608.0,5709312.0,28.0,"Missouri<br>Total Deaths: 1608.0<br>Population: 5709312.0<br>Death Rate Per 100,000: 28.0<br>"
467,Missouri,MO,2016.0,2016.0,1951.0,5719042.0,34.0,"Missouri<br>Total Deaths: 1951.0<br>Population: 5719042.0<br>Death Rate Per 100,000: 34.0<br>"
468,Montana,MT,1999.0,1999.0,124.0,842816.0,15.0,"Montana<br>Total Deaths: 124.0<br>Population: 842816.0<br>Death Rate Per 100,000: 15.0<br>"
469,Montana,MT,2000.0,2000.0,127.0,847326.0,15.0,"Montana<br>Total Deaths: 127.0<br>Population: 847326.0<br>Death Rate Per 100,000: 15.0<br>"
470,Montana,MT,2001.0,2001.0,169.0,852521.0,20.0,"Montana<br>Total Deaths: 169.0<br>Population: 852521.0<br>Death Rate Per 100,000: 20.0<br>"
471,Montana,MT,2002.0,2002.0,196.0,857067.0,23.0,"Montana<br>Total Deaths: 196.0<br>Population: 857067.0<br>Death Rate Per 100,000: 23.0<br>"
472,Montana,MT,2003.0,2003.0,224.0,864212.0,26.0,"Montana<br>Total Deaths: 224.0<br>Population: 864212.0<br>Death Rate Per 100,000: 26.0<br>"
473,Montana,MT,2004.0,2004.0,219.0,873836.0,25.0,"Montana<br>Total Deaths: 219.0<br>Population: 873836.0<br>Death Rate Per 100,000: 25.0<br>"
474,Montana,MT,2005.0,2005.0,244.0,883042.0,28.0,"Montana<br>Total Deaths: 244.0<br>Population: 883042.0<br>Death Rate Per 100,000: 28.0<br>"
475,Montana,MT,2006.0,2006.0,269.0,894619.0,30.0,"Montana<br>Total Deaths: 269.0<br>Population: 894619.0<br>Death Rate Per 100,000: 30.0<br>"
476,Montana,MT,2007.0,2007.0,275.0,905346.0,30.0,"Montana<br>Total Deaths: 275.0<br>Population: 905346.0<br>Death Rate Per 100,000: 30.0<br>"
477,Montana,MT,2008.0,2008.0,302.0,915737.0,33.0,"Montana<br>Total Deaths: 302.0<br>Population: 915737.0<br>Death Rate Per 100,000: 33.0<br>"
478,Montana,MT,2009.0,2009.0,294.0,922324.0,32.0,"Montana<br>Total Deaths: 294.0<br>Population: 922324.0<br>Death Rate Per 100,000: 32.0<br>"
479,Montana,MT,2010.0,2010.0,269.0,926992.0,29.0,"Montana<br>Total Deaths: 269.0<br>Population: 926992.0<br>Death Rate Per 100,000: 29.0<br>"
480,Montana,MT,2011.0,2011.0,288.0,936431.0,31.0,"Montana<br>Total Deaths: 288.0<br>Population: 936431.0<br>Death Rate Per 100,000: 31.0<br>"
481,Montana,MT,2012.0,2012.0,295.0,944177.0,31.0,"Montana<br>Total Deaths: 295.0<br>Population: 944177.0<br>Death Rate Per 100,000: 31.0<br>"
482,Montana,MT,2013.0,2013.0,347.0,953893.0,36.0,"Montana<br>Total Deaths: 347.0<br>Population: 953893.0<br>Death Rate Per 100,000: 36.0<br>"
483,Montana,MT,2014.0,2014.0,307.0,962385.0,32.0,"Montana<br>Total Deaths: 307.0<br>Population: 962385.0<br>Death Rate Per 100,000: 32.0<br>"
484,Montana,MT,2015.0,2015.0,346.0,971063.0,36.0,"Montana<br>Total Deaths: 346.0<br>Population: 971063.0<br>Death Rate Per 100,000: 36.0<br>"
485,Montana,MT,2016.0,2016.0,319.0,979491.0,33.0,"Montana<br>Total Deaths: 319.0<br>Population: 979491.0<br>Death Rate Per 100,000: 33.0<br>"
486,Nebraska,NE,1999.0,1999.0,131.0,1588430.0,8.0,"Nebraska<br>Total Deaths: 131.0<br>Population: 1588430.0<br>Death Rate Per 100,000: 8.0<br>"
487,Nebraska,NE,2000.0,2000.0,122.0,1594215.0,8.0,"Nebraska<br>Total Deaths: 122.0<br>Population: 1594215.0<br>Death Rate Per 100,000: 8.0<br>"
488,Nebraska,NE,2001.0,2001.0,155.0,1602096.0,10.0,"Nebraska<br>Total Deaths: 155.0<br>Population: 1602096.0<br>Death Rate Per 100,000: 10.0<br>"
489,Nebraska,NE,2002.0,2002.0,177.0,1609098.0,11.0,"Nebraska<br>Total Deaths: 177.0<br>Population: 1609098.0<br>Death Rate Per 100,000: 11.0<br>"
490,Nebraska,NE,2003.0,2003.0,180.0,1616904.0,11.0,"Nebraska<br>Total Deaths: 180.0<br>Population: 1616904.0<br>Death Rate Per 100,000: 11.0<br>"
491,Nebraska,NE,2004.0,2004.0,194.0,1625092.0,12.0,"Nebraska<br>Total Deaths: 194.0<br>Population: 1625092.0<br>Death Rate Per 100,000: 12.0<br>"
492,Nebraska,NE,2005.0,2005.0,242.0,1635246.0,15.0,"Nebraska<br>Total Deaths: 242.0<br>Population: 1635246.0<br>Death Rate Per 100,000: 15.0<br>"
493,Nebraska,NE,2006.0,2006.0,236.0,1645140.0,14.0,"Nebraska<br>Total Deaths: 236.0<br>Population: 1645140.0<br>Death Rate Per 100,000: 14.0<br>"
494,Nebraska,NE,2007.0,2007.0,194.0,1654323.0,12.0,"Nebraska<br>Total Deaths: 194.0<br>Population: 1654323.0<br>Death Rate Per 100,000: 12.0<br>"
495,Nebraska,NE,2008.0,2008.0,250.0,1666254.0,15.0,"Nebraska<br>Total Deaths: 250.0<br>Population: 1666254.0<br>Death Rate Per 100,000: 15.0<br>"
496,Nebraska,NE,2009.0,2009.0,252.0,1681808.0,15.0,"Nebraska<br>Total Deaths: 252.0<br>Population: 1681808.0<br>Death Rate Per 100,000: 15.0<br>"
497,Nebraska,NE,2010.0,2010.0,274.0,1694433.0,16.0,"Nebraska<br>Total Deaths: 274.0<br>Population: 1694433.0<br>Death Rate Per 100,000: 16.0<br>"
498,Nebraska,NE,2011.0,2011.0,278.0,1711169.0,16.0,"Nebraska<br>Total Deaths: 278.0<br>Population: 1711169.0<br>Death Rate Per 100,000: 16.0<br>"
499,Nebraska,NE,2012.0,2012.0,328.0,1723257.0,19.0,"Nebraska<br>Total Deaths: 328.0<br>Population: 1723257.0<br>Death Rate Per 100,000: 19.0<br>"
500,Nebraska,NE,2013.0,2013.0,318.0,1738356.0,18.0,"Nebraska<br>Total Deaths: 318.0<br>Population: 1738356.0<br>Death Rate Per 100,000: 18.0<br>"
501,Nebraska,NE,2014.0,2014.0,324.0,1751325.0,19.0,"Nebraska<br>Total Deaths: 324.0<br>Population: 1751325.0<br>Death Rate Per 100,000: 19.0<br>"
502,Nebraska,NE,2015.0,2015.0,338.0,1765559.0,19.0,"Nebraska<br>Total Deaths: 338.0<br>Population: 1765559.0<br>Death Rate Per 100,000: 19.0<br>"
503,Nebraska,NE,2016.0,2016.0,366.0,1774307.0,21.0,"Nebraska<br>Total Deaths: 366.0<br>Population: 1774307.0<br>Death Rate Per 100,000: 21.0<br>"
504,Nevada,NV,1999.0,1999.0,489.0,1792634.0,27.0,"Nevada<br>Total Deaths: 489.0<br>Population: 1792634.0<br>Death Rate Per 100,000: 27.0<br>"
505,Nevada,NV,2000.0,2000.0,498.0,1852440.0,27.0,"Nevada<br>Total Deaths: 498.0<br>Population: 1852440.0<br>Death Rate Per 100,000: 27.0<br>"
506,Nevada,NV,2001.0,2001.0,518.0,1946713.0,27.0,"Nevada<br>Total Deaths: 518.0<br>Population: 1946713.0<br>Death Rate Per 100,000: 27.0<br>"
507,Nevada,NV,2002.0,2002.0,542.0,2017503.0,27.0,"Nevada<br>Total Deaths: 542.0<br>Population: 2017503.0<br>Death Rate Per 100,000: 27.0<br>"
508,Nevada,NV,2003.0,2003.0,594.0,2087465.0,28.0,"Nevada<br>Total Deaths: 594.0<br>Population: 2087465.0<br>Death Rate Per 100,000: 28.0<br>"
509,Nevada,NV,2004.0,2004.0,626.0,2177525.0,29.0,"Nevada<br>Total Deaths: 626.0<br>Population: 2177525.0<br>Death Rate Per 100,000: 29.0<br>"
510,Nevada,NV,2005.0,2005.0,686.0,2256436.0,30.0,"Nevada<br>Total Deaths: 686.0<br>Population: 2256436.0<br>Death Rate Per 100,000: 30.0<br>"
511,Nevada,NV,2006.0,2006.0,688.0,2339051.0,29.0,"Nevada<br>Total Deaths: 688.0<br>Population: 2339051.0<br>Death Rate Per 100,000: 29.0<br>"
512,Nevada,NV,2007.0,2007.0,768.0,2411139.0,32.0,"Nevada<br>Total Deaths: 768.0<br>Population: 2411139.0<br>Death Rate Per 100,000: 32.0<br>"
513,Nevada,NV,2008.0,2008.0,810.0,2461083.0,33.0,"Nevada<br>Total Deaths: 810.0<br>Population: 2461083.0<br>Death Rate Per 100,000: 33.0<br>"
514,Nevada,NV,2009.0,2009.0,871.0,2494195.0,35.0,"Nevada<br>Total Deaths: 871.0<br>Population: 2494195.0<br>Death Rate Per 100,000: 35.0<br>"
515,Nevada,NV,2010.0,2010.0,917.0,2513073.0,36.0,"Nevada<br>Total Deaths: 917.0<br>Population: 2513073.0<br>Death Rate Per 100,000: 36.0<br>"
516,Nevada,NV,2011.0,2011.0,985.0,2536882.0,39.0,"Nevada<br>Total Deaths: 985.0<br>Population: 2536882.0<br>Death Rate Per 100,000: 39.0<br>"
517,Nevada,NV,2012.0,2012.0,980.0,2575630.0,38.0,"Nevada<br>Total Deaths: 980.0<br>Population: 2575630.0<br>Death Rate Per 100,000: 38.0<br>"
518,Nevada,NV,2013.0,2013.0,990.0,2611942.0,38.0,"Nevada<br>Total Deaths: 990.0<br>Population: 2611942.0<br>Death Rate Per 100,000: 38.0<br>"
519,Nevada,NV,2014.0,2014.0,931.0,2662702.0,35.0,"Nevada<br>Total Deaths: 931.0<br>Population: 2662702.0<br>Death Rate Per 100,000: 35.0<br>"
520,Nevada,NV,2015.0,2015.0,1060.0,2714228.0,39.0,"Nevada<br>Total Deaths: 1060.0<br>Population: 2714228.0<br>Death Rate Per 100,000: 39.0<br>"
521,Nevada,NV,2016.0,2016.0,1149.0,2755596.0,42.0,"Nevada<br>Total Deaths: 1149.0<br>Population: 2755596.0<br>Death Rate Per 100,000: 42.0<br>"
522,New Hampshire,NH,1999.0,1999.0,151.0,1146228.0,13.0,"New Hampshire<br>Total Deaths: 151.0<br>Population: 1146228.0<br>Death Rate Per 100,000: 13.0<br>"
523,New Hampshire,NH,2000.0,2000.0,140.0,1160101.0,12.0,"New Hampshire<br>Total Deaths: 140.0<br>Population: 1160101.0<br>Death Rate Per 100,000: 12.0<br>"
524,New Hampshire,NH,2001.0,2001.0,207.0,1179719.0,18.0,"New Hampshire<br>Total Deaths: 207.0<br>Population: 1179719.0<br>Death Rate Per 100,000: 18.0<br>"
525,New Hampshire,NH,2002.0,2002.0,191.0,1193546.0,16.0,"New Hampshire<br>Total Deaths: 191.0<br>Population: 1193546.0<br>Death Rate Per 100,000: 16.0<br>"
526,New Hampshire,NH,2003.0,2003.0,232.0,1204710.0,19.0,"New Hampshire<br>Total Deaths: 232.0<br>Population: 1204710.0<br>Death Rate Per 100,000: 19.0<br>"
527,New Hampshire,NH,2004.0,2004.0,231.0,1215209.0,19.0,"New Hampshire<br>Total Deaths: 231.0<br>Population: 1215209.0<br>Death Rate Per 100,000: 19.0<br>"
528,New Hampshire,NH,2005.0,2005.0,262.0,1223202.0,21.0,"New Hampshire<br>Total Deaths: 262.0<br>Population: 1223202.0<br>Death Rate Per 100,000: 21.0<br>"
529,New Hampshire,NH,2006.0,2006.0,260.0,1233279.0,21.0,"New Hampshire<br>Total Deaths: 260.0<br>Population: 1233279.0<br>Death Rate Per 100,000: 21.0<br>"
530,New Hampshire,NH,2007.0,2007.0,306.0,1238522.0,25.0,"New Hampshire<br>Total Deaths: 306.0<br>Population: 1238522.0<br>Death Rate Per 100,000: 25.0<br>"
531,New Hampshire,NH,2008.0,2008.0,254.0,1242953.0,20.0,"New Hampshire<br>Total Deaths: 254.0<br>Population: 1242953.0<br>Death Rate Per 100,000: 20.0<br>"
532,New Hampshire,NH,2009.0,2009.0,303.0,1244873.0,24.0,"New Hampshire<br>Total Deaths: 303.0<br>Population: 1244873.0<br>Death Rate Per 100,000: 24.0<br>"
533,New Hampshire,NH,2010.0,2010.0,291.0,1246664.0,23.0,"New Hampshire<br>Total Deaths: 291.0<br>Population: 1246664.0<br>Death Rate Per 100,000: 23.0<br>"
534,New Hampshire,NH,2011.0,2011.0,347.0,1250544.0,28.0,"New Hampshire<br>Total Deaths: 347.0<br>Population: 1250544.0<br>Death Rate Per 100,000: 28.0<br>"
535,New Hampshire,NH,2012.0,2012.0,323.0,1254765.0,26.0,"New Hampshire<br>Total Deaths: 323.0<br>Population: 1254765.0<br>Death Rate Per 100,000: 26.0<br>"
536,New Hampshire,NH,2013.0,2013.0,391.0,1257798.0,31.0,"New Hampshire<br>Total Deaths: 391.0<br>Population: 1257798.0<br>Death Rate Per 100,000: 31.0<br>"
537,New Hampshire,NH,2014.0,2014.0,531.0,1262268.0,42.0,"New Hampshire<br>Total Deaths: 531.0<br>Population: 1262268.0<br>Death Rate Per 100,000: 42.0<br>"
538,New Hampshire,NH,2015.0,2015.0,605.0,1266014.0,48.0,"New Hampshire<br>Total Deaths: 605.0<br>Population: 1266014.0<br>Death Rate Per 100,000: 48.0<br>"
539,New Hampshire,NH,2016.0,2016.0,669.0,1270595.0,53.0,"New Hampshire<br>Total Deaths: 669.0<br>Population: 1270595.0<br>Death Rate Per 100,000: 53.0<br>"
540,New Jersey,NJ,1999.0,1999.0,1223.0,7797016.0,16.0,"New Jersey<br>Total Deaths: 1223.0<br>Population: 7797016.0<br>Death Rate Per 100,000: 16.0<br>"
541,New Jersey,NJ,2000.0,2000.0,1302.0,7850565.0,17.0,"New Jersey<br>Total Deaths: 1302.0<br>Population: 7850565.0<br>Death Rate Per 100,000: 17.0<br>"
542,New Jersey,NJ,2001.0,2001.0,1294.0,7930880.0,16.0,"New Jersey<br>Total Deaths: 1294.0<br>Population: 7930880.0<br>Death Rate Per 100,000: 16.0<br>"
543,New Jersey,NJ,2002.0,2002.0,1376.0,7989865.0,17.0,"New Jersey<br>Total Deaths: 1376.0<br>Population: 7989865.0<br>Death Rate Per 100,000: 17.0<br>"
544,New Jersey,NJ,2003.0,2003.0,1230.0,8034936.0,15.0,"New Jersey<br>Total Deaths: 1230.0<br>Population: 8034936.0<br>Death Rate Per 100,000: 15.0<br>"
545,New Jersey,NJ,2004.0,2004.0,1186.0,8065383.0,15.0,"New Jersey<br>Total Deaths: 1186.0<br>Population: 8065383.0<br>Death Rate Per 100,000: 15.0<br>"
546,New Jersey,NJ,2005.0,2005.0,1450.0,8088141.0,18.0,"New Jersey<br>Total Deaths: 1450.0<br>Population: 8088141.0<br>Death Rate Per 100,000: 18.0<br>"
547,New Jersey,NJ,2006.0,2006.0,1473.0,8105797.0,18.0,"New Jersey<br>Total Deaths: 1473.0<br>Population: 8105797.0<br>Death Rate Per 100,000: 18.0<br>"
548,New Jersey,NJ,2007.0,2007.0,1209.0,8126609.0,15.0,"New Jersey<br>Total Deaths: 1209.0<br>Population: 8126609.0<br>Death Rate Per 100,000: 15.0<br>"
549,New Jersey,NJ,2008.0,2008.0,1310.0,8164583.0,16.0,"New Jersey<br>Total Deaths: 1310.0<br>Population: 8164583.0<br>Death Rate Per 100,000: 16.0<br>"
550,New Jersey,NJ,2009.0,2009.0,737.0,8214339.0,9.0,"New Jersey<br>Total Deaths: 737.0<br>Population: 8214339.0<br>Death Rate Per 100,000: 9.0<br>"
551,New Jersey,NJ,2010.0,2010.0,1449.0,8250874.0,18.0,"New Jersey<br>Total Deaths: 1449.0<br>Population: 8250874.0<br>Death Rate Per 100,000: 18.0<br>"
552,New Jersey,NJ,2011.0,2011.0,1625.0,8285266.0,20.0,"New Jersey<br>Total Deaths: 1625.0<br>Population: 8285266.0<br>Death Rate Per 100,000: 20.0<br>"
553,New Jersey,NJ,2012.0,2012.0,1771.0,8336941.0,21.0,"New Jersey<br>Total Deaths: 1771.0<br>Population: 8336941.0<br>Death Rate Per 100,000: 21.0<br>"
554,New Jersey,NJ,2013.0,2013.0,1882.0,8366104.0,22.0,"New Jersey<br>Total Deaths: 1882.0<br>Population: 8366104.0<br>Death Rate Per 100,000: 22.0<br>"
555,New Jersey,NJ,2014.0,2014.0,1855.0,8405656.0,22.0,"New Jersey<br>Total Deaths: 1855.0<br>Population: 8405656.0<br>Death Rate Per 100,000: 22.0<br>"
556,New Jersey,NJ,2015.0,2015.0,2032.0,8427879.0,24.0,"New Jersey<br>Total Deaths: 2032.0<br>Population: 8427879.0<br>Death Rate Per 100,000: 24.0<br>"
557,New Jersey,NJ,2016.0,2016.0,2713.0,8423137.0,32.0,"New Jersey<br>Total Deaths: 2713.0<br>Population: 8423137.0<br>Death Rate Per 100,000: 32.0<br>"
558,New Mexico,NM,1999.0,1999.0,566.0,1676578.0,34.0,"New Mexico<br>Total Deaths: 566.0<br>Population: 1676578.0<br>Death Rate Per 100,000: 34.0<br>"
559,New Mexico,NM,2000.0,2000.0,617.0,1688418.0,37.0,"New Mexico<br>Total Deaths: 617.0<br>Population: 1688418.0<br>Death Rate Per 100,000: 37.0<br>"
560,New Mexico,NM,2001.0,2001.0,605.0,1701620.0,36.0,"New Mexico<br>Total Deaths: 605.0<br>Population: 1701620.0<br>Death Rate Per 100,000: 36.0<br>"
561,New Mexico,NM,2002.0,2002.0,614.0,1723349.0,36.0,"New Mexico<br>Total Deaths: 614.0<br>Population: 1723349.0<br>Death Rate Per 100,000: 36.0<br>"
562,New Mexico,NM,2003.0,2003.0,731.0,1743880.0,42.0,"New Mexico<br>Total Deaths: 731.0<br>Population: 1743880.0<br>Death Rate Per 100,000: 42.0<br>"
563,New Mexico,NM,2004.0,2004.0,656.0,1768223.0,37.0,"New Mexico<br>Total Deaths: 656.0<br>Population: 1768223.0<br>Death Rate Per 100,000: 37.0<br>"
564,New Mexico,NM,2005.0,2005.0,704.0,1794504.0,39.0,"New Mexico<br>Total Deaths: 704.0<br>Population: 1794504.0<br>Death Rate Per 100,000: 39.0<br>"
565,New Mexico,NM,2006.0,2006.0,786.0,1822512.0,43.0,"New Mexico<br>Total Deaths: 786.0<br>Population: 1822512.0<br>Death Rate Per 100,000: 43.0<br>"
566,New Mexico,NM,2007.0,2007.0,873.0,1847576.0,47.0,"New Mexico<br>Total Deaths: 873.0<br>Population: 1847576.0<br>Death Rate Per 100,000: 47.0<br>"
567,New Mexico,NM,2008.0,2008.0,968.0,1866424.0,52.0,"New Mexico<br>Total Deaths: 968.0<br>Population: 1866424.0<br>Death Rate Per 100,000: 52.0<br>"
568,New Mexico,NM,2009.0,2009.0,872.0,1890978.0,46.0,"New Mexico<br>Total Deaths: 872.0<br>Population: 1890978.0<br>Death Rate Per 100,000: 46.0<br>"
569,New Mexico,NM,2010.0,2010.0,912.0,1914198.0,48.0,"New Mexico<br>Total Deaths: 912.0<br>Population: 1914198.0<br>Death Rate Per 100,000: 48.0<br>"
570,New Mexico,NM,2011.0,2011.0,1018.0,1936476.0,53.0,"New Mexico<br>Total Deaths: 1018.0<br>Population: 1936476.0<br>Death Rate Per 100,000: 53.0<br>"
571,New Mexico,NM,2012.0,2012.0,998.0,1942002.0,51.0,"New Mexico<br>Total Deaths: 998.0<br>Population: 1942002.0<br>Death Rate Per 100,000: 51.0<br>"
572,New Mexico,NM,2013.0,2013.0,960.0,1946563.0,49.0,"New Mexico<br>Total Deaths: 960.0<br>Population: 1946563.0<br>Death Rate Per 100,000: 49.0<br>"
573,New Mexico,NM,2014.0,2014.0,1074.0,1948439.0,55.0,"New Mexico<br>Total Deaths: 1074.0<br>Population: 1948439.0<br>Death Rate Per 100,000: 55.0<br>"
574,New Mexico,NM,2015.0,2015.0,1171.0,1950085.0,60.0,"New Mexico<br>Total Deaths: 1171.0<br>Population: 1950085.0<br>Death Rate Per 100,000: 60.0<br>"
575,New Mexico,NM,2016.0,2016.0,1194.0,1952065.0,61.0,"New Mexico<br>Total Deaths: 1194.0<br>Population: 1952065.0<br>Death Rate Per 100,000: 61.0<br>"
576,New York,NY,1999.0,1999.0,2331.0,17636566.0,13.0,"New York<br>Total Deaths: 2331.0<br>Population: 17636566.0<br>Death Rate Per 100,000: 13.0<br>"
577,New York,NY,2000.0,2000.0,2059.0,17737040.0,12.0,"New York<br>Total Deaths: 2059.0<br>Population: 17737040.0<br>Death Rate Per 100,000: 12.0<br>"
578,New York,NY,2001.0,2001.0,2451.0,17860827.0,14.0,"New York<br>Total Deaths: 2451.0<br>Population: 17860827.0<br>Death Rate Per 100,000: 14.0<br>"
579,New York,NY,2002.0,2002.0,2212.0,17925579.0,12.0,"New York<br>Total Deaths: 2212.0<br>Population: 17925579.0<br>Death Rate Per 100,000: 12.0<br>"
580,New York,NY,2003.0,2003.0,2309.0,17971485.0,13.0,"New York<br>Total Deaths: 2309.0<br>Population: 17971485.0<br>Death Rate Per 100,000: 13.0<br>"
581,New York,NY,2004.0,2004.0,2130.0,17973869.0,12.0,"New York<br>Total Deaths: 2130.0<br>Population: 17973869.0<br>Death Rate Per 100,000: 12.0<br>"
582,New York,NY,2005.0,2005.0,2238.0,17951865.0,12.0,"New York<br>Total Deaths: 2238.0<br>Population: 17951865.0<br>Death Rate Per 100,000: 12.0<br>"
583,New York,NY,2006.0,2006.0,3047.0,17943634.0,17.0,"New York<br>Total Deaths: 3047.0<br>Population: 17943634.0<br>Death Rate Per 100,000: 17.0<br>"
584,New York,NY,2007.0,2007.0,3074.0,17975314.0,17.0,"New York<br>Total Deaths: 3074.0<br>Population: 17975314.0<br>Death Rate Per 100,000: 17.0<br>"
585,New York,NY,2008.0,2008.0,3104.0,18053197.0,17.0,"New York<br>Total Deaths: 3104.0<br>Population: 18053197.0<br>Death Rate Per 100,000: 17.0<br>"
586,New York,NY,2009.0,2009.0,3026.0,18149723.0,17.0,"New York<br>Total Deaths: 3026.0<br>Population: 18149723.0<br>Death Rate Per 100,000: 17.0<br>"
587,New York,NY,2010.0,2010.0,2975.0,18222280.0,16.0,"New York<br>Total Deaths: 2975.0<br>Population: 18222280.0<br>Death Rate Per 100,000: 16.0<br>"
588,New York,NY,2011.0,2011.0,3459.0,18301617.0,19.0,"New York<br>Total Deaths: 3459.0<br>Population: 18301617.0<br>Death Rate Per 100,000: 19.0<br>"
589,New York,NY,2012.0,2012.0,3650.0,18403076.0,20.0,"New York<br>Total Deaths: 3650.0<br>Population: 18403076.0<br>Death Rate Per 100,000: 20.0<br>"
590,New York,NY,2013.0,2013.0,3956.0,18477500.0,21.0,"New York<br>Total Deaths: 3956.0<br>Population: 18477500.0<br>Death Rate Per 100,000: 21.0<br>"
591,New York,NY,2014.0,2014.0,3907.0,18561636.0,21.0,"New York<br>Total Deaths: 3907.0<br>Population: 18561636.0<br>Death Rate Per 100,000: 21.0<br>"
592,New York,NY,2015.0,2015.0,4484.0,18611404.0,24.0,"New York<br>Total Deaths: 4484.0<br>Population: 18611404.0<br>Death Rate Per 100,000: 24.0<br>"
593,New York,NY,2016.0,2016.0,5447.0,18585232.0,29.0,"New York<br>Total Deaths: 5447.0<br>Population: 18585232.0<br>Death Rate Per 100,000: 29.0<br>"
594,North Carolina,NC,1999.0,1999.0,1088.0,7420072.0,15.0,"North Carolina<br>Total Deaths: 1088.0<br>Population: 7420072.0<br>Death Rate Per 100,000: 15.0<br>"
595,North Carolina,NC,2000.0,2000.0,1226.0,7509804.0,16.0,"North Carolina<br>Total Deaths: 1226.0<br>Population: 7509804.0<br>Death Rate Per 100,000: 16.0<br>"
596,North Carolina,NC,2001.0,2001.0,1212.0,7654852.0,16.0,"North Carolina<br>Total Deaths: 1212.0<br>Population: 7654852.0<br>Death Rate Per 100,000: 16.0<br>"
597,North Carolina,NC,2002.0,2002.0,1334.0,7759281.0,17.0,"North Carolina<br>Total Deaths: 1334.0<br>Population: 7759281.0<br>Death Rate Per 100,000: 17.0<br>"
598,North Carolina,NC,2003.0,2003.0,1444.0,7846723.0,18.0,"North Carolina<br>Total Deaths: 1444.0<br>Population: 7846723.0<br>Death Rate Per 100,000: 18.0<br>"
599,North Carolina,NC,2004.0,2004.0,1593.0,7969710.0,20.0,"North Carolina<br>Total Deaths: 1593.0<br>Population: 7969710.0<br>Death Rate Per 100,000: 20.0<br>"
600,North Carolina,NC,2005.0,2005.0,1676.0,8112026.0,21.0,"North Carolina<br>Total Deaths: 1676.0<br>Population: 8112026.0<br>Death Rate Per 100,000: 21.0<br>"
601,North Carolina,NC,2006.0,2006.0,1728.0,8315904.0,21.0,"North Carolina<br>Total Deaths: 1728.0<br>Population: 8315904.0<br>Death Rate Per 100,000: 21.0<br>"
602,North Carolina,NC,2007.0,2007.0,1798.0,8501092.0,21.0,"North Carolina<br>Total Deaths: 1798.0<br>Population: 8501092.0<br>Death Rate Per 100,000: 21.0<br>"
603,North Carolina,NC,2008.0,2008.0,1936.0,8679649.0,22.0,"North Carolina<br>Total Deaths: 1936.0<br>Population: 8679649.0<br>Death Rate Per 100,000: 22.0<br>"
604,North Carolina,NC,2009.0,2009.0,1934.0,8815545.0,22.0,"North Carolina<br>Total Deaths: 1934.0<br>Population: 8815545.0<br>Death Rate Per 100,000: 22.0<br>"
605,North Carolina,NC,2010.0,2010.0,1791.0,8903443.0,20.0,"North Carolina<br>Total Deaths: 1791.0<br>Population: 8903443.0<br>Death Rate Per 100,000: 20.0<br>"
606,North Carolina,NC,2011.0,2011.0,2031.0,9026610.0,23.0,"North Carolina<br>Total Deaths: 2031.0<br>Population: 9026610.0<br>Death Rate Per 100,000: 23.0<br>"
607,North Carolina,NC,2012.0,2012.0,2084.0,9132133.0,23.0,"North Carolina<br>Total Deaths: 2084.0<br>Population: 9132133.0<br>Death Rate Per 100,000: 23.0<br>"
608,North Carolina,NC,2013.0,2013.0,2159.0,9235765.0,23.0,"North Carolina<br>Total Deaths: 2159.0<br>Population: 9235765.0<br>Death Rate Per 100,000: 23.0<br>"
609,North Carolina,NC,2014.0,2014.0,2320.0,9336488.0,25.0,"North Carolina<br>Total Deaths: 2320.0<br>Population: 9336488.0<br>Death Rate Per 100,000: 25.0<br>"
610,North Carolina,NC,2015.0,2015.0,2545.0,9438091.0,27.0,"North Carolina<br>Total Deaths: 2545.0<br>Population: 9438091.0<br>Death Rate Per 100,000: 27.0<br>"
611,North Carolina,NC,2016.0,2016.0,2998.0,9540478.0,31.0,"North Carolina<br>Total Deaths: 2998.0<br>Population: 9540478.0<br>Death Rate Per 100,000: 31.0<br>"
612,North Dakota,ND,1999.0,1999.0,67.0,604427.0,11.0,"North Dakota<br>Total Deaths: 67.0<br>Population: 604427.0<br>Death Rate Per 100,000: 11.0<br>"
613,North Dakota,ND,2000.0,2000.0,65.0,602800.0,11.0,"North Dakota<br>Total Deaths: 65.0<br>Population: 602800.0<br>Death Rate Per 100,000: 11.0<br>"
614,North Dakota,ND,2001.0,2001.0,85.0,600922.0,14.0,"North Dakota<br>Total Deaths: 85.0<br>Population: 600922.0<br>Death Rate Per 100,000: 14.0<br>"
615,North Dakota,ND,2002.0,2002.0,94.0,600480.0,16.0,"North Dakota<br>Total Deaths: 94.0<br>Population: 600480.0<br>Death Rate Per 100,000: 16.0<br>"
616,North Dakota,ND,2003.0,2003.0,102.0,601283.0,17.0,"North Dakota<br>Total Deaths: 102.0<br>Population: 601283.0<br>Death Rate Per 100,000: 17.0<br>"
617,North Dakota,ND,2004.0,2004.0,83.0,606352.0,14.0,"North Dakota<br>Total Deaths: 83.0<br>Population: 606352.0<br>Death Rate Per 100,000: 14.0<br>"
